ModelYear,MfrName,Division,Carline,VerifyMfrCd,International,Cyl,Transmission,CityFE,HwyFE,CombFE,Guzzler,AirAspirMethod,AirAspirationMethodDesc,Trans,TransDesc,Gears,LockupTorqueConverter,Drive,DriveDesc,FuelUsage,FuelUsageDesc,GasGuzzlerExempt,EPACalculatedAnnualFuelCost,CarType,CarOrTruck,ReleaseDate,FUelMeteringSys,FuelMeteringSysDesc,StopStartSystem,FERating,GHGRating,FiveYearFuelCost,CityCO2,HwyCO2,CombCO2
2018,Porsche,Porsche,911 Carrera GTS Cabriolet,PRX,3,6,Manual(M7),18,26,21,No,TC,Turbocharged,M,Manual,7,N,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),Not exempt,2000,Minicompact Cars,car,8/8/2017,GDI,Spark Ignition Direct Injection,Y,4,4,3250,478,337,415
2018,Porsche,Porsche,911 Carrera S,PRX,3,6,Auto(AM-S7),22,28,24,No,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),Not exempt,1750,Minicompact Cars,car,8/8/2017,GDI,Spark Ignition Direct Injection,Y,5,5,2000,405,312,363
2018,Porsche,Porsche,911 Carrera S,PRX,3,6,Manual(M7),20,29,23,No,TC,Turbocharged,M,Manual,7,N,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),Not exempt,1850,Minicompact Cars,car,8/8/2017,GDI,Spark Ignition Direct Injection,Y,5,5,2500,453,311,389
2018,Porsche,Porsche,911 Carrera S Cabriolet,PRX,3,6,Auto(AM-S7),22,28,24,No,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),Not exempt,1750,Minicompact Cars,car,8/8/2017,GDI,Spark Ignition Direct Injection,Y,5,5,2000,409,315,367
2018,Porsche,Porsche,911 Carrera S Cabriolet,PRX,3,6,Manual(M7),20,28,23,No,TC,Turbocharged,M,Manual,7,N,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),Not exempt,1850,Minicompact Cars,car,8/8/2017,GDI,Spark Ignition Direct Injection,Y,5,5,2500,453,315,391
2018,Porsche,Porsche,911 Targa 4,PRX,3,6,Auto(AM-S7),22,28,24,No,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,4,4-Wheel Drive,GPR,Gasoline (Premium Unleaded Required),Not exempt,1750,Minicompact Cars,car,8/8/2017,GDI,Spark Ignition Direct Injection,Y,5,5,2000,409,315,367
2018,Porsche,Porsche,911 Targa 4,PRX,3,6,Manual(M7),19,28,22,No,TC,Turbocharged,M,Manual,7,N,4,4-Wheel Drive,GPR,Gasoline (Premium Unleaded Required),Not exempt,1900,Minicompact Cars,car,8/8/2017,GDI,Spark Ignition Direct Injection,Y,4,4,2750,458,318,395
2018,Porsche,Porsche,911 Targa 4 GTS,PRX,3,6,Auto(AM-S7),20,26,22,No,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,4,4-Wheel Drive,GPR,Gasoline (Premium Unleaded Required),Not exempt,1900,Minicompact Cars,car,8/8/2017,GDI,Spark Ignition Direct Injection,Y,4,4,2750,452,345,404
2018,Porsche,Porsche,911 Targa 4 GTS,PRX,3,6,Manual(M7),18,26,21,No,TC,Turbocharged,M,Manual,7,N,4,4-Wheel Drive,GPR,Gasoline (Premium Unleaded Required),Not exempt,2000,Minicompact Cars,car,8/8/2017,GDI,Spark Ignition Direct Injection,Y,4,4,3250,495,345,428
2018,Porsche,Porsche,911 Targa 4S,PRX,3,6,Auto(AM-S7),21,27,24,No,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,4,4-Wheel Drive,GPR,Gasoline (Premium Unleaded Required),Not exempt,1750,Minicompact Cars,car,8/8/2017,GDI,Spark Ignition Direct Injection,Y,5,5,2000,420,322,376
2018,Porsche,Porsche,911 Targa 4S,PRX,3,6,Manual(M7),19,28,22,No,TC,Turbocharged,M,Manual,7,N,4,4-Wheel Drive,GPR,Gasoline (Premium Unleaded Required),Not exempt,1900,Minicompact Cars,car,8/8/2017,GDI,Spark Ignition Direct Injection,Y,4,4,2750,459,320,396
2018,Porsche,Porsche,911 Turbo,PRX,3.8,6,Auto(AM-S7),19,24,21,No,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,A,All Wheel Drive,GPR,Gasoline (Premium Unleaded Required),Not exempt,2000,Minicompact Cars,car,8/9/2017,GDI,Spark Ignition Direct Injection,Y,4,4,3250,475,371,428
2018,Porsche,Porsche,911 Turbo Cabriolet,PRX,3.8,6,Auto(AM-S7),19,24,21,No,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,A,All Wheel Drive,GPR,Gasoline (Premium Unleaded Required),Not exempt,2000,Minicompact Cars,car,8/9/2017,GDI,Spark Ignition Direct Injection,Y,4,4,3250,476,373,430
2018,Porsche,Porsche,911 Turbo S,PRX,3.8,6,Auto(AM-S7),19,24,21,No,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,A,All Wheel Drive,GPR,Gasoline (Premium Unleaded Required),Not exempt,2000,Minicompact Cars,car,8/9/2017,GDI,Spark Ignition Direct Injection,Y,4,4,3250,475,371,428
2018,Porsche,Porsche,911 Turbo S Cabriolet,PRX,3.8,6,Auto(AM-S7),19,24,21,No,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,A,All Wheel Drive,GPR,Gasoline (Premium Unleaded Required),Not exempt,2000,Minicompact Cars,car,8/9/2017,GDI,Spark Ignition Direct Injection,Y,4,4,3250,476,373,430
2018,Volkswagen Group of,Audi,A3,VGA,2,4,Auto(AM-S7),26,35,29,No,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Not exempt,1250,Subcompact Cars,car,6/5/2017,GDI,Spark Ignition Direct Injection,N,6,6,,342,255,303
2018,Volkswagen Group of,Audi,A3 Cabriolet,VGA,2,4,Auto(AM-S7),25,33,28,No,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Not exempt,1300,Subcompact Cars,car,6/5/2017,GDI,Spark Ignition Direct Injection,N,6,6,,355,265,315
2018,Volkswagen Group of,Audi,A3 Cabriolet quattro,VGA,2,4,Auto(AM-S6),22,30,25,No,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Not exempt,1450,Subcompact Cars,car,7/14/2017,GDI,Spark Ignition Direct Injection,Y,5,5,500,408,300,359
2018,Volkswagen Group of,Audi,A3 quattro,VGA,2,4,Auto(AM-S6),24,31,27,No,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Not exempt,1350,Subcompact Cars,car,7/14/2017,GDI,Spark Ignition Direct Injection,Y,6,6,,366,285,330
2018,Volkswagen Group of,Audi,A5 Cabriolet quattro,VGA,2,4,Auto(AM-S7),24,34,27,No,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Not exempt,1550,Subcompact Cars,car,3/6/2017,GDI,Spark Ignition Direct Injection,Y,6,6,1000,377,265,327
2018,Volkswagen Group of,Audi,A5 quattro,VGA,2,4,Auto(AM-S7),24,34,27,No,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Not exempt,1550,Subcompact Cars,car,3/6/2017,GDI,Spark Ignition Direct Injection,Y,6,6,1000,377,265,327
2018,Volkswagen Group of,Audi,A5 quattro,VGA,2,4,Manual(M6),24,33,27,No,TC,Turbocharged,M,Manual,6,N,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Not exempt,1550,Subcompact Cars,car,3/8/2017,GDI,Spark Ignition Direct Injection,N,6,6,1000,375,268,327
2018,Volkswagen Group of,Audi,RS3,VGA,2.5,5,Auto(AM-S7),19,28,22,No,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Not exempt,1900,Subcompact Cars,car,6/7/2017,GDI,Spark Ignition Direct Injection,N,4,4,2750,469,313,399
2018,Volkswagen Group of,Audi,S3,VGA,2,4,Auto(AM-S7),22,28,25,No,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Not exempt,1700,Subcompact Cars,car,7/12/2017,GDI,Spark Ignition Direct Injection,N,5,5,1750,396,312,359
2018,Volkswagen Group of,Audi,S5,VGA,3,6,Auto(AM-S8),21,30,24,No,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Not exempt,1750,Subcompact Cars,car,3/10/2017,GDI,Spark Ignition Direct Injection,Y,5,5,2000,434,301,374
2018,Volkswagen Group of,Audi,S5 Cabriolet,VGA,3,6,Auto(AM-S8),20,29,23,No,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Not exempt,1850,Subcompact Cars,car,3/15/2017,GDI,Spark Ignition Direct Injection,N,5,5,2500,448,306,384
2018,Volkswagen Group of,Audi,TT Coupe quattro,VGA,2,4,Auto(AM-S6),23,30,26,No,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Not exempt,1400,Subcompact Cars,car,7/12/2017,GDI,Spark Ignition Direct Injection,N,5,5,250,373,290,336
2018,Volkswagen Group of,Audi,TT RS,VGA,2.5,5,Auto(AM-S7),19,29,22,No,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Not exempt,1900,Subcompact Cars,car,6/7/2017,GDI,Spark Ignition Direct Injection,N,4,4,2750,466,309,395
2018,Volkswagen Group of,Audi,TTS Coupe,VGA,2,4,Auto(AM-S6),23,27,25,No,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Not exempt,1700,Subcompact Cars,car,7/12/2017,GDI,Spark Ignition Direct Injection,N,5,5,1750,386,323,358
2018,BMW,BMW,230i Convertible,BMX,2,4,Auto(S8),24,34,27,No,TC,Turbocharged,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Not exempt,1550,Subcompact Cars,car,7/31/2017,GDI,Spark Ignition Direct Injection,Y,6,6,1000,375,261,324
2018,BMW,BMW,230i Coupe,BMX,2,4,Auto(S8),24,35,28,No,TC,Turbocharged,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Not exempt,1500,Subcompact Cars,car,7/31/2017,GDI,Spark Ignition Direct Injection,Y,6,6,750,369,255,318
2018,BMW,BMW,230i Coupe,BMX,2,4,Manual(M6),21,32,25,No,TC,Turbocharged,M,Manual,6,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Not exempt,1700,Subcompact Cars,car,7/31/2017,GDI,Spark Ignition Direct Injection,Y,5,5,1750,424,280,360
2018,BMW,BMW,230i xDrive Convertible,BMX,2,4,Auto(S8),23,33,27,No,TC,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Not exempt,1550,Subcompact Cars,car,7/31/2017,GDI,Spark Ignition Direct Injection,Y,6,6,1000,385,271,333
2018,BMW,BMW,230i xDrive Coupe,BMX,2,4,Auto(S8),24,33,27,No,TC,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Not exempt,1550,Subcompact Cars,car,7/31/2017,GDI,Spark Ignition Direct Injection,Y,6,6,1000,372,267,325
2018,BMW,BMW,430i Convertible,BMX,2,4,Auto(S8),24,34,27,No,TC,Turbocharged,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Not exempt,1550,Subcompact Cars,car,3/31/2017,GDI,Spark Ignition Direct Injection,Y,6,6,1000,375,261,324
2018,BMW,BMW,430i xDrive Convertible,BMX,2,4,Auto(S8),22,32,26,No,TC,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Not exempt,1600,Subcompact Cars,car,3/31/2017,GDI,Spark Ignition Direct Injection,Y,5,5,1250,400,274,343
2018,BMW,BMW,440i Convertible,BMX,3,6,Auto(S8),21,29,24,No,TC,Turbocharged,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Not exempt,1750,Subcompact Cars,car,3/31/2017,GDI,Spark Ignition Direct Injection,Y,5,5,2000,427,304,372
2018,BMW,BMW,440i xDrive Convertible,BMX,3,6,Auto(S8),20,29,23,No,TC,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Not exempt,1850,Subcompact Cars,car,3/31/2017,GDI,Spark Ignition Direct Injection,Y,5,5,2500,446,303,382
2018,BMW,BMW,640i Convertible,BMX,3,6,Auto(S8),20,29,23,No,TC,Turbocharged,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Not exempt,1850,Subcompact Cars,car,3/31/2017,GDI,Spark Ignition Direct Injection,Y,5,5,2500,440,302,378
2018,BMW,BMW,640i xDrive Convertible,BMX,3,6,Auto(S8),19,28,22,No,TC,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Not exempt,1900,Subcompact Cars,car,3/31/2017,GDI,Spark Ignition Direct Injection,Y,4,4,2750,463,314,396
2018,BMW,BMW,650i Convertible,BMX,4.4,8,Auto(S8),17,25,20,No,TC,Turbocharged,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Not exempt,2100,Subcompact Cars,car,3/31/2017,GDI,Spark Ignition Direct Injection,Y,4,4,3750,528,352,449
2018,BMW,BMW,650i xDrive Convertible,BMX,4.4,8,Auto(S8),16,25,19,No,TC,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Not exempt,2200,Subcompact Cars,car,3/31/2017,GDI,Spark Ignition Direct Injection,Y,3,3,4250,546,362,463
2018,BMW,BMW,M2,BMX,3,6,Auto(AM-S7),20,26,22,No,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Not exempt,1900,Subcompact Cars,car,7/31/2017,GDI,Spark Ignition Direct Injection,Y,4,4,2750,443,335,395
2018,BMW,BMW,M2,BMX,3,6,Manual(M6),18,26,21,No,TC,Turbocharged,M,Manual,6,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Not exempt,2000,Subcompact Cars,car,7/31/2017,GDI,Spark Ignition Direct Injection,Y,4,4,3250,496,348,430
2018,BMW,BMW,M240i Convertible,BMX,3,6,Auto(S8),21,30,24,No,TC,Turbocharged,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Not exempt,1750,Subcompact Cars,car,8/1/2017,GDI,Spark Ignition Direct Injection,Y,5,5,2000,417,294,362
2018,BMW,BMW,M240i Convertible,BMX,3,6,Manual(M6),18,27,22,No,TC,Turbocharged,M,Manual,6,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Not exempt,1900,Subcompact Cars,car,8/1/2017,GDI,Spark Ignition Direct Injection,Y,4,4,2750,480,327,411
2018,BMW,BMW,M240i Coupe,BMX,3,6,Auto(S8),21,30,24,No,TC,Turbocharged,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Not exempt,1750,Subcompact Cars,car,8/1/2017,GDI,Spark Ignition Direct Injection,Y,5,5,2000,417,294,362
2018,BMW,BMW,M240i Coupe,BMX,3,6,Manual(M6),19,28,22,No,TC,Turbocharged,M,Manual,6,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Not exempt,1900,Subcompact Cars,car,8/1/2017,GDI,Spark Ignition Direct Injection,Y,4,4,2750,471,315,401
2018,BMW,BMW,M240i xDrive Convertible,BMX,3,6,Auto(S8),21,30,24,No,TC,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Not exempt,1750,Subcompact Cars,car,8/1/2017,GDI,Spark Ignition Direct Injection,Y,5,5,2000,422,294,365
2018,BMW,BMW,M240i xDrive Coupe,BMX,3,6,Auto(S8),21,30,24,No,TC,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Not exempt,1750,Subcompact Cars,car,8/1/2017,GDI,Spark Ignition Direct Injection,Y,5,5,2000,422,294,365
2018,BMW,BMW,M4 Convertible,BMX,3,6,Auto(AM-S7),16,22,19,No,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Not exempt,2200,Subcompact Cars,car,4/1/2017,GDI,Spark Ignition Direct Injection,Y,3,3,4250,548,399,481
2018,BMW,BMW,M4 Convertible,BMX,3,6,Manual(M6),17,25,20,No,TC,Turbocharged,M,Manual,6,N,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),Not exempt,2100,Subcompact Cars,car,4/1/2017,GDI,Spark Ignition Direct Injection,Y,4,4,3750,525,358,450
2018,BMW,BMW,M6 Convertible,BMX,4.4,8,Auto(AM-S7),14,20,16,Guzzler,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Not exempt,2600,Subcompact Cars,car,3/31/2017,GDI,Spark Ignition Direct Injection,Y,2,2,6250,650,435,553
2018,BMW,BMW,M6 Convertible,BMX,4.4,8,Manual(M6),15,22,17,Guzzler,TC,Turbocharged,M,Manual,6,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),Not exempt,2450,Subcompact Cars,car,3/31/2017,GDI,Spark Ignition Direct Injection,Y,3,3,5500,612,411,522
2018,General Motors,Buick,CASCADA,GMX,1.6,4,Auto(S6),21,29,24,No,TC,Turbocharged,SA,Semi-Automatic,6,Y,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),Not exempt,1750,Subcompact Cars,car,8/31/2017,GDI,Spark Ignition Direct Injection,N,5,5,2000,431,301,373
2018,General Motors,Chevrolet,CAMARO,GMX,2,4,Auto(S8),22,31,25,No,TC,Turbocharged,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),Not exempt,1700,Subcompact Cars,car,6/12/2017,GDI,Spark Ignition Direct Injection,Y,5,5,1750,410,286,354
2018,General Motors,Chevrolet,CAMARO,GMX,2,4,Manual(M6),20,30,23,No,TC,Turbocharged,M,Manual,6,N,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),Not exempt,1850,Subcompact Cars,car,6/12/2017,GDI,Spark Ignition Direct Injection,Y,5,5,2500,447,296,379
2018,General Motors,Chevrolet,CAMARO,GMX,3.6,6,Auto(S8),19,29,23,No,NA,Naturally Aspirated,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),Not exempt,1550,Subcompact Cars,car,6/12/2017,GDI,Spark Ignition Direct Injection,Y,5,5,1000,464,311,396
2018,General Motors,Chevrolet,CAMARO,GMX,3.6,6,Manual(M6),16,28,20,No,NA,Naturally Aspirated,M,Manual,6,N,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),Not exempt,1800,Subcompact Cars,car,6/20/2017,GDI,Spark Ignition Direct Injection,Y,4,4,2250,539,313,437
2018,General Motors,Chevrolet,CAMARO,GMX,6.2,8,Auto(S10),13,21,15,Guzzler,SC,Supercharged,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),Not exempt,2800,Subcompact Cars,car,6/12/2017,GDI,Spark Ignition Direct Injection,N,2,2,7250,709,426,582
2018,General Motors,Chevrolet,CAMARO,GMX,6.2,8,Auto(S8),17,27,20,No,NA,Naturally Aspirated,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),Not exempt,2100,Subcompact Cars,car,6/12/2017,GDI,Spark Ignition Direct Injection,N,4,4,3750,534,328,442
2018,General Motors,Chevrolet,CAMARO,GMX,6.2,8,Manual(M6),14,20,16,Guzzler,SC,Supercharged,M,Manual,6,N,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),Not exempt,2600,Subcompact Cars,car,6/12/2017,GDI,Spark Ignition Direct Injection,N,2,2,6250,646,453,559
2018,General Motors,Chevrolet,CAMARO,GMX,6.2,8,Manual(M6),16,25,19,No,NA,Naturally Aspirated,M,Manual,6,N,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),Not exempt,2200,Subcompact Cars,car,6/12/2017,GDI,Spark Ignition Direct Injection,N,3,3,4250,540,356,457
2018,General Motors,Chevrolet,SPARK,GMX,1.4,4,Auto(AV),30,38,33,No,NA,Naturally Aspirated,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Not exempt,1100,Subcompact Cars,car,8/31/2017,MFI,Multipoint/sequential fuel injection,N,8,8,,295,236,269
2018,General Motors,Chevrolet,SPARK,GMX,1.4,4,Manual(M5),29,39,33,No,NA,Naturally Aspirated,M,Manual,5,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Not exempt,1100,Subcompact Cars,car,8/31/2017,MFI,Multipoint/sequential fuel injection,N,8,8,,301,225,267
2018,General Motors,Chevrolet,SPARK ACTIV,GMX,1.4,4,Auto(AV),30,37,33,No,NA,Naturally Aspirated,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Not exempt,1100,Subcompact Cars,car,8/31/2017,MFI,Multipoint/sequential fuel injection,N,8,8,,295,240,269
2018,General Motors,Chevrolet,SPARK ACTIV,GMX,1.4,4,Manual(M5),29,38,32,No,NA,Naturally Aspirated,M,Manual,5,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Not exempt,1100,Subcompact Cars,car,8/31/2017,MFI,Multipoint/sequential fuel injection,N,7,7,,301,234,278
2018,Toyota,LEXUS,LC 500,TYX,5,8,Auto(S10),16,26,19,No,NA,Naturally Aspirated,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),Not exempt,2200,Subcompact Cars,car,5/1/2017,GDPI,Spark Ignition direct & ported injection,N,3,3,4250,552,345,459
2018,Toyota,LEXUS,LC 500h,TYX,3.5,6,Auto(AV-S10),26,35,30,No,NA,Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),10,N,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),Not exempt,1400,Subcompact Cars,car,5/1/2017,GDPI,Spark Ignition direct & ported injection,Y,7,7,250,339,255,301
2018,Maserati,MASERATI,GRANTURISMO,MAX,4.7,8,Auto(A6),13,21,16,Guzzler,NA,Naturally Aspirated,A,Automatic,6,Y,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),Not exempt,2600,Subcompact Cars,car,5/10/2017,MFI,Multipoint/sequential fuel injection,N,2,2,6250,686,432,572
2018,Maserati,MASERATI,GRANTURISMO CONVERTIBLE,MAX,4.7,8,Auto(A6),13,20,15,Guzzler,NA,Naturally Aspirated,A,Automatic,6,Y,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),Not exempt,2800,Subcompact Cars,car,5/10/2017,MFI,Multipoint/sequential fuel injection,N,2,2,7250,693,435,577
2018,Mercedes-Benz,Mercedes-Benz,AMG C 43 4MATIC (convertible),MBX,3,6,Auto(A9),19,26,22,No,TC,Turbocharged,A,Automatic,9,Y,4,4-Wheel Drive,GPR,Gasoline (Premium Unleaded Required),Not exempt,1900,Subcompact Cars,car,8/4/2017,GDI,Spark Ignition Direct Injection,Y,4,4,2750,459,340,405
2018,Mercedes-Benz,Mercedes-Benz,AMG C 43 4MATIC (coupe),MBX,3,6,Auto(A9),20,27,22,No,TC,Turbocharged,A,Automatic,9,Y,4,4-Wheel Drive,GPR,Gasoline (Premium Unleaded Required),Not exempt,1900,Subcompact Cars,car,8/4/2017,GDI,Spark Ignition Direct Injection,Y,4,4,2750,446,330,394
2018,Mercedes-Benz,Mercedes-Benz,AMG C 63 (convertible),MBX,4,8,Auto(A7),17,22,19,No,TC,Turbocharged,A,Automatic,7,Y,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),Not exempt,2200,Subcompact Cars,car,8/16/2017,GDI,Spark Ignition Direct Injection,Y,3,3,4250,529,393,468
2018,Mercedes-Benz,Mercedes-Benz,AMG C 63 (coupe),MBX,4,8,Auto(A7),17,23,19,No,TC,Turbocharged,A,Automatic,7,Y,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),Not exempt,2200,Subcompact Cars,car,8/16/2017,GDI,Spark Ignition Direct Injection,Y,3,3,4250,520,383,458
2018,Mercedes-Benz,Mercedes-Benz,AMG C 63 S (convertible),MBX,4,8,Auto(A7),17,22,19,No,TC,Turbocharged,A,Automatic,7,Y,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),Not exempt,2200,Subcompact Cars,car,8/16/2017,GDI,Spark Ignition Direct Injection,Y,3,3,4250,529,393,468
2018,Mercedes-Benz,Mercedes-Benz,AMG C 63 S (coupe),MBX,4,8,Auto(A7),17,23,19,No,TC,Turbocharged,A,Automatic,7,Y,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),Not exempt,2200,Subcompact Cars,car,8/16/2017,GDI,Spark Ignition Direct Injection,Y,3,3,4250,520,383,458
